Customer ID,Recency,Frequency,Monetary,cluster,segments,score
15484,20,4,898.5775000000001,2,Churn,3
15485,91,2,812.455,0,Potential Loss,1
15488,124,1,91.32000000000002,1,Loss,2
15489,6,3,378.0933333333333,3,Potential,4
15491,102,6,516.6816666666667,2,Churn,3
15492,30,2,329.73,3,Potential,4
15493,151,5,400.35999999999996,2,Churn,3
15494,23,2,649.615,0,Potential Loss,1
15497,19,2,631.1000000000001,3,Potential,4
15498,6,25,493.58719999999994,4,Loyalist,5
15500,20,4,282.89,2,Churn,3
15502,17,7,856.3685714285717,4,Loyalist,5
15504,83,1,52.83000000000001,1,Loss,2
15505,54,5,722.192,2,Churn,3
15506,24,3,326.42,2,Churn,3
15507,173,1,492.36,0,Potential Loss,1
15508,227,6,166.71166666666667,2,Churn,3
15510,332,1,250.0,1,Loss,2
15511,13,5,181.846,3,Potential,4
15512,157,1,19.8,1,Loss,2
15513,6,17,790.8658823529413,4,Loyalist,5
15514,14,7,322.10714285714283,4,Loyalist,5
15516,46,3,20.81,1,Loss,2
15517,235,1,267.0300000000001,0,Potential Loss,1
15518,40,8,242.80624999999998,2,Churn,3
15520,121,1,343.5,0,Potential Loss,1
15521,36,8,375.0250000000001,2,Churn,3
15522,89,2,199.42000000000002,1,Loss,2
15523,86,1,412.01000000000005,0,Potential Loss,1
15524,26,1,440.0,3,Potential,4
15525,19,2,254.745,3,Potential,4
15526,183,2,74.22,1,Loss,2
15527,20,7,315.48285714285714,2,Churn,3
15528,256,1,229.32999999999998,1,Loss,2
15529,24,9,407.9133333333333,2,Churn,3
15530,23,4,375.58750000000003,2,Churn,3
15531,91,2,1003.7199999999996,0,Potential Loss,1
15532,27,3,404.8933333333332,2,Churn,3
15533,21,3,269.19,3,Potential,4
15535,175,4,134.09999999999997,1,Loss,2
15537,165,1,110.92000000000002,1,Loss,2
15539,302,1,538.46,0,Potential Loss,1
15540,13,1,213.3,3,Potential,4
15541,116,1,85.13000000000005,1,Loss,2
15543,290,1,127.86000000000001,1,Loss,2
15544,3,8,399.0212500000001,4,Loyalist,5
15545,56,1,157.39000000000004,1,Loss,2
15547,32,13,322.11307692307696,2,Churn,3
15549,79,3,563.17,0,Potential Loss,1
15550,39,4,143.9075,2,Churn,3
15551,275,1,436.0599999999999,0,Potential Loss,1
15552,189,1,90.12,1,Loss,2
15553,62,1,437.22999999999996,0,Potential Loss,1
15554,161,1,217.2,1,Loss,2
15555,1,13,293.35461538461533,4,Loyalist,5
15556,26,1,279.77,3,Potential,4
15557,30,1,473.65000000000003,0,Potential Loss,1
15561,13,4,200.14749999999998,3,Potential,4
15563,24,2,545.625,3,Potential,4
15565,52,2,86.58000000000001,1,Loss,2
15567,20,1,186.01000000000002,3,Potential,4
15568,46,3,252.76333333333332,2,Churn,3
15569,40,5,275.142,2,Churn,3
15570,12,9,344.54222222222216,4,Loyalist,5
15571,13,4,162.60750000000002,3,Potential,4
15572,27,7,364.6942857142857,2,Churn,3
15573,87,2,299.75,0,Potential Loss,1
15574,179,1,112.10000000000001,1,Loss,2
15576,303,1,940.6700000000001,0,Potential Loss,1
15577,34,3,86.29333333333334,3,Potential,4
15578,164,1,127.10000000000001,1,Loss,2
15579,304,2,174.3,1,Loss,2
15581,99,6,65.94500000000001,1,Loss,2
15582,26,3,227.63666666666666,3,Potential,4
15584,25,4,181.27750000000003,2,Churn,3
15585,178,1,455.29999999999995,0,Potential Loss,1
15587,32,3,189.6,3,Potential,4
15589,257,3,159.51,1,Loss,2
15592,48,1,388.5799999999999,0,Potential Loss,1
15593,72,1,199.8,1,Loss,2
15594,17,5,354.356,2,Churn,3
15596,97,4,251.0675,2,Churn,3
15597,244,1,324.57000000000005,0,Potential Loss,1
15598,55,1,240.68000000000006,3,Potential,4
15599,28,2,380.87,3,Potential,4
15601,13,12,461.6758333333333,4,Loyalist,5
15602,24,7,163.61714285714285,2,Churn,3
15603,80,1,48.480000000000004,1,Loss,2
15604,54,1,216.38999999999996,3,Potential,4
15605,32,4,250.845,2,Churn,3
15606,3,9,324.4622222222222,4,Loyalist,5
15607,163,1,104.76,1,Loss,2
15608,30,4,273.42,2,Churn,3
15609,127,1,298.48,0,Potential Loss,1
15610,53,1,112.46,1,Loss,2
15611,11,11,142.76818181818183,4,Loyalist,5
15612,92,2,97.575,1,Loss,2
15615,12,20,465.92749999999995,4,Loyalist,5
15618,124,4,194.2125,2,Churn,3
15619,12,1,336.4,3,Potential,4
15620,58,2,564.3449999999999,0,Potential Loss,1
15621,13,4,323.2575,2,Churn,3
15622,45,9,412.1733333333334,2,Churn,3
15623,143,1,301.03000000000003,0,Potential Loss,1
15624,118,4,147.0325,1,Loss,2
15625,105,4,383.565,2,Churn,3
15626,76,2,337.9,0,Potential Loss,1
15628,26,8,318.88250000000005,2,Churn,3
15630,47,2,593.175,0,Potential Loss,1
15632,17,8,410.66374999999994,4,Loyalist,5
15634,19,1,243.55,3,Potential,4
15636,32,2,362.38000000000005,3,Potential,4
15637,54,1,223.36,3,Potential,4
15639,136,1,425.32,0,Potential Loss,1
15640,18,12,812.4141666666668,4,Loyalist,5
15641,107,3,526.2766666666668,0,Potential Loss,1
15643,311,3,221.33333333333334,1,Loss,2
15644,168,4,203.25,2,Churn,3
15645,20,1,611.5899999999998,0,Potential Loss,1
15646,160,2,128.92000000000002,1,Loss,2
15648,206,2,328.67500000000007,0,Potential Loss,1
15649,163,1,306.0,0,Potential Loss,1
15651,262,3,215.43333333333337,1,Loss,2
15652,93,1,337.73999999999995,0,Potential Loss,1
15653,117,2,438.72,0,Potential Loss,1
15654,11,2,461.265,3,Potential,4
15655,68,1,560.67,0,Potential Loss,1
15656,47,4,187.12500000000003,2,Churn,3
15657,24,1,30.0,1,Loss,2
15658,199,4,179.47500000000002,1,Loss,2
15659,45,1,306.45,0,Potential Loss,1
15660,27,8,173.945,2,Churn,3
15661,224,2,154.89999999999998,1,Loss,2
15663,108,1,138.14000000000001,1,Loss,2
15664,52,1,386.43,0,Potential Loss,1
15665,68,2,1121.005,0,Potential Loss,1
15667,41,1,301.32000000000005,3,Potential,4
15668,189,1,76.32000000000002,1,Loss,2
15669,42,4,171.08499999999998,2,Churn,3
15670,298,1,173.05,1,Loss,2
15671,20,7,379.5900000000001,2,Churn,3
15673,2,4,720.2549999999998,4,Loyalist,5
15674,75,4,527.9725000000001,2,Churn,3
15675,83,3,107.89666666666666,1,Loss,2
15676,20,3,1145.2533333333333,2,Churn,3
15677,51,1,657.2299999999999,0,Potential Loss,1
15678,54,1,352.70000000000005,0,Potential Loss,1
15679,26,4,195.31999999999996,2,Churn,3
15680,11,2,427.395,3,Potential,4
15681,27,5,285.232,2,Churn,3
15683,119,1,193.75000000000003,1,Loss,2
15687,25,9,332.56666666666666,2,Churn,3
15689,3,1,150.6,3,Potential,4
15690,102,2,119.88,1,Loss,2
15691,341,1,136.8,1,Loss,2
15692,30,1,191.04000000000002,3,Potential,4
15694,27,11,512.0063636363636,4,Loyalist,5
15695,268,2,204.99,1,Loss,2
15696,81,8,342.05749999999995,2,Churn,3
15699,19,1,309.65000000000003,3,Potential,4
15700,174,2,348.33999999999975,0,Potential Loss,1
15701,75,4,385.535,2,Churn,3
15703,266,1,211.5,1,Loss,2
15704,128,4,573.4050000000001,2,Churn,3
15705,203,1,143.10000000000002,1,Loss,2
15706,77,4,265.14000000000004,2,Churn,3
15707,45,4,236.395,2,Churn,3
15708,42,6,502.26,2,Churn,3
15709,342,1,133.25,1,Loss,2
15712,11,5,214.47200000000004,3,Potential,4
15713,145,1,185.55,1,Loss,2
15714,13,2,165.44,3,Potential,4
15716,147,3,190.57000000000002,1,Loss,2
15717,236,1,150.30000000000004,1,Loss,2
15719,153,13,387.996923076923,2,Churn,3
15720,26,1,598.73,0,Potential Loss,1
15721,13,1,507.0799999999998,3,Potential,4
15722,110,5,444.512,2,Churn,3
15724,203,2,109.125,1,Loss,2
15725,17,1,415.25000000000006,3,Potential,4
15727,10,6,607.0183333333334,4,Loyalist,5
15729,36,1,85.0,1,Loss,2
15730,124,3,373.6266666666667,0,Potential Loss,1
15732,36,1,156.02,3,Potential,4
15733,311,1,162.3,1,Loss,2
15734,116,2,669.7250000000001,0,Potential Loss,1
15737,16,8,150.64,2,Churn,3
15738,20,15,298.8513333333333,4,Loyalist,5
15739,245,1,449.12,0,Potential Loss,1
15740,51,1,154.88,1,Loss,2
15743,18,4,196.11499999999998,3,Potential,4
15744,79,1,34.8,1,Loss,2
15745,21,4,273.64750000000004,2,Churn,3
15746,136,1,196.88000000000005,1,Loss,2
15747,14,3,324.68000000000006,3,Potential,4
15748,42,1,149.30999999999995,1,Loss,2
15749,40,3,14844.766666666668,0,Potential Loss,1
15750,17,6,354.16,2,Churn,3
15752,41,6,396.28833333333324,2,Churn,3
15753,131,1,79.2,1,Loss,2
15754,53,3,152.85666666666668,3,Potential,4
15755,2,6,394.0416666666667,4,Loyalist,5
15756,65,4,133.23999999999998,2,Churn,3
15757,189,2,357.21000000000004,0,Potential Loss,1
15758,26,1,205.25,3,Potential,4
15759,220,2,77.9,1,Loss,2
15762,79,2,291.875,0,Potential Loss,1
15763,79,2,543.4599999999999,0,Potential Loss,1
15764,2,6,546.6616666666667,4,Loyalist,5
15766,184,1,315.06,0,Potential Loss,1
15768,117,3,207.27666666666664,1,Loss,2
15769,42,25,2246.4368000000004,4,Loyalist,5
15773,243,1,635.6800000000001,0,Potential Loss,1
15774,304,1,270.80000000000007,0,Potential Loss,1
15775,129,1,104.9,1,Loss,2
15776,135,1,241.62000000000003,1,Loss,2
15777,7,3,227.1866666666667,3,Potential,4
15780,37,2,149.06500000000005,3,Potential,4
15781,27,3,115.15333333333335,3,Potential,4
15782,11,3,871.58,2,Churn,3
15783,12,1,246.3,3,Potential,4
15785,153,5,465.79400000000004,2,Churn,3
15786,48,3,1644.0666666666664,0,Potential Loss,1
15787,28,3,316.0166666666666,2,Churn,3
15790,12,1,220.85,3,Potential,4
15791,45,2,806.3450000000001,0,Potential Loss,1
15793,16,3,321.87,3,Potential,4
15795,151,1,610.0100000000002,0,Potential Loss,1
15796,19,8,338.82000000000005,2,Churn,3
15797,97,3,730.8000000000001,0,Potential Loss,1
15799,77,3,294.7133333333333,2,Churn,3
15800,109,2,349.53999999999996,0,Potential Loss,1
15801,48,3,354.6499999999999,2,Churn,3
15803,53,1,415.82000000000005,0,Potential Loss,1
15804,13,13,323.5684615384616,4,Loyalist,5
15805,25,16,322.3549999999999,4,Loyalist,5
15806,48,3,261.5266666666667,2,Churn,3
15807,52,3,301.3,2,Churn,3
15808,192,2,742.56,0,Potential Loss,1
15809,70,5,103.154,1,Loss,2
15810,80,4,347.995,2,Churn,3
15811,24,4,444.9550000000001,2,Churn,3
15812,34,5,360.22800000000007,2,Churn,3
15813,209,2,651.955,0,Potential Loss,1
15814,18,4,486.3325,2,Churn,3
15815,36,5,420.12,2,Churn,3
15819,51,4,476.36250000000007,2,Churn,3
15820,321,1,206.97999999999993,1,Loss,2
15821,46,2,285.4800000000001,3,Potential,4
15822,182,1,445.2700000000001,0,Potential Loss,1
15825,174,1,532.9399999999999,0,Potential Loss,1
15826,58,3,551.4366666666666,2,Churn,3
15827,75,12,137.0966666666667,2,Churn,3
15829,142,2,318.07000000000005,0,Potential Loss,1
15830,303,1,576.0,0,Potential Loss,1
15831,1,3,267.25333333333333,4,Loyalist,5
15832,256,1,836.79,0,Potential Loss,1
15834,72,4,557.8125,2,Churn,3
15835,46,4,238.52249999999998,2,Churn,3
15836,52,1,137.37,1,Loss,2
15837,184,1,391.9800000000001,0,Potential Loss,1
15838,13,18,1815.8655555555556,4,Loyalist,5
15839,82,3,349.4966666666667,2,Churn,3
15840,1,2,177.77999999999997,3,Potential,4
15841,74,4,306.015,2,Churn,3
15843,100,1,118.95,1,Loss,2
15844,48,1,130.74,1,Loss,2
15845,19,8,463.97125000000005,4,Loyalist,5
15847,290,2,194.635,1,Loss,2
15850,21,2,119.42500000000003,3,Potential,4
15852,188,2,80.35500000000002,1,Loss,2
15853,53,1,110.80000000000001,1,Loss,2
15854,88,11,249.50454545454548,2,Churn,3
15855,96,5,142.448,2,Churn,3
15856,34,24,546.0416666666669,4,Loyalist,5
15857,20,1,297.0,3,Potential,4
15858,17,4,263.73,2,Churn,3
15860,42,7,124.93571428571428,2,Churn,3
15861,14,8,395.66999999999996,4,Loyalist,5
15862,114,3,159.55000000000004,1,Loss,2
15863,27,2,34.42,1,Loss,2
15864,24,6,322.71999999999997,2,Churn,3
15865,2,3,298.3766666666667,4,Loyalist,5
15866,103,1,230.53,1,Loss,2
15867,24,12,270.74,4,Loyalist,5
15869,161,2,74.82000000000001,1,Loss,2
15870,153,1,354.0899999999999,0,Potential Loss,1
15872,16,2,180.46499999999995,3,Potential,4
15874,129,7,629.4114285714286,2,Churn,3
15877,19,2,246.64000000000004,3,Potential,4
15881,314,3,115.37999999999998,1,Loss,2
15882,200,2,72.52000000000001,1,Loss,2
15883,152,2,198.24,1,Loss,2
15885,155,1,349.3500000000001,0,Potential Loss,1
15886,62,1,181.09000000000003,1,Loss,2
15888,82,1,162.64,1,Loss,2
15889,187,1,133.05000000000004,1,Loss,2
15891,228,1,521.97,0,Potential Loss,1
15894,255,1,106.81,1,Loss,2
15895,151,1,179.17000000000002,1,Loss,2
15897,196,2,111.025,1,Loss,2
15898,121,3,289.06333333333333,2,Churn,3
15900,25,1,351.11,3,Potential,4
15901,18,3,120.63333333333334,3,Potential,4
15903,11,7,732.3942857142858,4,Loyalist,5
15904,333,1,164.68,1,Loss,2
15906,21,7,223.95571428571427,2,Churn,3
15907,178,3,322.1999999999999,0,Potential Loss,1
15909,175,1,191.94000000000005,1,Loss,2
15910,17,8,154.0225,2,Churn,3
15912,180,2,132.31,1,Loss,2
15916,18,6,215.94000000000003,2,Churn,3
15917,190,1,123.10000000000002,1,Loss,2
15918,273,2,167.115,1,Loss,2
15919,21,1,369.16999999999973,3,Potential,4
15920,126,3,54.51666666666667,1,Loss,2
15921,174,1,336.0299999999999,0,Potential Loss,1
15925,196,1,207.15000000000003,1,Loss,2
15930,276,1,426.6300000000001,0,Potential Loss,1
15932,2,8,311.98375,4,Loyalist,5
15933,23,3,369.15333333333325,2,Churn,3
15935,241,1,108.04,1,Loss,2
15937,184,1,145.35,1,Loss,2
15938,114,5,80.91600000000001,1,Loss,2
15939,5,14,435.71500000000003,4,Loyalist,5
15940,343,1,35.8,1,Loss,2
15942,135,1,337.44,0,Potential Loss,1
15944,130,1,325.1,0,Potential Loss,1
15947,84,1,1708.24,0,Potential Loss,1
15948,45,2,477.61999999999995,0,Potential Loss,1
15949,18,2,182.36,3,Potential,4
15950,80,3,445.56333333333333,2,Churn,3
15951,287,2,354.11,0,Potential Loss,1
15952,183,4,201.64250000000004,2,Churn,3
15953,6,7,207.07714285714286,4,Loyalist,5
15955,26,13,295.6830769230769,4,Loyalist,5
15957,122,1,428.88999999999993,0,Potential Loss,1
15958,76,1,104.35000000000001,1,Loss,2
15963,21,2,235.38000000000005,3,Potential,4
15965,19,3,229.8166666666667,3,Potential,4
15967,25,2,209.41500000000002,3,Potential,4
15969,51,3,222.03333333333333,2,Churn,3
15970,100,1,314.1,0,Potential Loss,1
15971,2,12,349.575,4,Loyalist,5
15974,6,7,491.7357142857144,4,Loyalist,5
15975,86,1,371.01000000000005,0,Potential Loss,1
15976,167,2,215.46999999999997,1,Loss,2
15977,19,2,527.365,3,Potential,4
15978,79,1,1098.7799999999997,0,Potential Loss,1
15980,2,3,799.62,4,Loyalist,5
15981,7,8,426.05999999999995,4,Loyalist,5
15983,24,1,326.75,3,Potential,4
15984,73,9,301.6633333333333,2,Churn,3
15985,125,2,571.2100000000002,0,Potential Loss,1
15986,91,1,168.11999999999998,1,Loss,2
15987,14,6,222.96666666666667,2,Churn,3
15988,21,1,158.03000000000003,3,Potential,4
15990,46,2,396.05500000000006,0,Potential Loss,1
15992,182,1,41.989999999999995,1,Loss,2
15993,18,7,398.4099999999998,2,Churn,3
15994,56,1,427.07000000000005,0,Potential Loss,1
15996,2,5,159.48600000000005,4,Loyalist,5
15998,89,4,556.645,2,Churn,3
16000,152,3,4131.233333333333,0,Potential Loss,1
16003,61,4,388.59250000000003,2,Churn,3
16005,14,4,153.84749999999997,3,Potential,4
16006,6,1,101.40000000000002,3,Potential,4
16007,5,4,425.48499999999996,4,Loyalist,5
16008,25,3,159.59333333333333,3,Potential,4
16009,24,4,248.17749999999998,2,Churn,3
16010,129,2,148.7,1,Loss,2
16011,3,14,211.1864285714286,4,Loyalist,5
16012,157,3,471.7633333333333,0,Potential Loss,1
16013,3,42,813.2761904761907,4,Loyalist,5
16014,65,3,220.79333333333332,2,Churn,3
16015,28,3,235.03333333333333,3,Potential,4
16016,17,7,160.92714285714285,2,Churn,3
16017,49,1,211.88000000000002,3,Potential,4
16018,5,2,204.45000000000002,3,Potential,4
16019,48,8,445.8924999999999,2,Churn,3
16020,18,3,283.67,3,Potential,4
16022,262,1,628.2800000000001,0,Potential Loss,1
16023,48,3,239.93666666666664,2,Churn,3
16024,14,1,245.95999999999995,3,Potential,4
16025,61,1,439.66,0,Potential Loss,1
16026,45,1,236.09000000000003,3,Potential,4
16027,70,6,155.77,2,Churn,3
16029,31,56,1067.3137499999998,4,Loyalist,5
16030,284,1,331.23999999999995,0,Potential Loss,1
16031,124,2,274.47,0,Potential Loss,1
16033,6,18,472.59499999999997,4,Loyalist,5
16034,40,3,145.9,3,Potential,4
16036,89,2,379.46000000000004,0,Potential Loss,1
16037,131,2,277.28000000000003,0,Potential Loss,1
16038,179,3,157.26,1,Loss,2
16040,150,3,437.84999999999997,0,Potential Loss,1
16041,91,3,1055.4666666666667,0,Potential Loss,1
16042,24,5,239.454,2,Churn,3
16043,6,4,193.49750000000003,3,Potential,4
16045,3,4,335.17499999999995,4,Loyalist,5
16049,42,3,370.59666666666664,2,Churn,3
16050,175,1,137.9,1,Loss,2
16052,56,1,362.06,0,Potential Loss,1
16053,94,2,755.9749999999998,0,Potential Loss,1
16054,147,1,783.9,0,Potential Loss,1
16055,281,1,134.8,1,Loss,2
16056,47,1,664.8499999999999,0,Potential Loss,1
16057,6,7,323.30285714285714,4,Loyalist,5
16059,73,5,268.322,2,Churn,3
16062,7,3,302.02000000000004,3,Potential,4
16063,262,1,335.32000000000005,0,Potential Loss,1
16066,18,5,304.37399999999997,2,Churn,3
16070,24,2,426.07500000000005,3,Potential,4
16071,46,1,326.24,0,Potential Loss,1
16072,290,1,584.3199999999999,0,Potential Loss,1
16073,299,1,122.4,1,Loss,2
16076,24,10,223.473,2,Churn,3
16078,342,1,79.2,1,Loss,2
16079,18,3,450.6666666666667,2,Churn,3
16080,69,2,108.58,1,Loss,2
16081,58,4,662.325,2,Churn,3
16083,102,1,979.6400000000002,0,Potential Loss,1
16084,301,1,436.17999999999984,0,Potential Loss,1
16085,1,5,196.30200000000002,4,Loyalist,5
16086,31,4,236.03250000000003,2,Churn,3
16091,126,2,157.53,1,Loss,2
16092,116,3,272.62,2,Churn,3
16093,108,1,17.0,1,Loss,2
16094,13,4,269.5575,3,Potential,4
16096,266,1,320.62,0,Potential Loss,1
16097,242,1,185.05,1,Loss,2
16098,89,6,262.50500000000005,2,Churn,3
16099,52,3,243.96666666666667,2,Churn,3
16101,72,1,1290.6999999999996,0,Potential Loss,1
16102,44,3,614.0466666666667,2,Churn,3
16103,81,6,238.27333333333334,2,Churn,3
16104,92,1,302.36,0,Potential Loss,1
16105,221,1,336.96,0,Potential Loss,1
16106,215,1,108.38,1,Loss,2
16107,19,7,457.7371428571429,2,Churn,3
16108,86,1,842.4999999999999,0,Potential Loss,1
16109,220,2,305.94000000000005,0,Potential Loss,1
16110,47,3,445.82666666666665,2,Churn,3
16112,71,4,48.935,1,Loss,2
16113,96,1,161.38000000000002,1,Loss,2
16114,172,1,135.75000000000003,1,Loss,2
16115,5,8,208.49625,4,Loyalist,5
16116,6,1,612.78,3,Potential,4
16117,280,1,232.20999999999998,1,Loss,2
16119,74,2,211.68,1,Loss,2
16120,31,4,327.28499999999997,2,Churn,3
16121,59,2,433.55500000000006,0,Potential Loss,1
16122,40,3,192.9,3,Potential,4
16123,53,1,307.78,0,Potential Loss,1
16124,319,1,249.00000000000003,1,Loss,2
16126,61,4,1571.9425,0,Potential Loss,1
16127,41,1,656.25,0,Potential Loss,1
16128,19,5,376.0440000000001,2,Churn,3
16131,53,6,584.4233333333333,2,Churn,3
16133,18,33,442.09212121212124,4,Loyalist,5
16134,23,1,334.56,3,Potential,4
16135,264,1,517.55,0,Potential Loss,1
16136,31,3,236.46000000000004,3,Potential,4
16139,20,3,211.80333333333337,3,Potential,4
16140,215,1,601.04,0,Potential Loss,1
16141,2,1,620.4,3,Potential,4
16142,251,1,535.34,0,Potential Loss,1
16143,36,4,403.39750000000004,2,Churn,3
16144,160,1,175.2,1,Loss,2
16145,4,10,349.67100000000005,4,Loyalist,5
16146,205,3,244.71,1,Loss,2
16147,135,1,375.00000000000006,0,Potential Loss,1
16148,298,1,76.32000000000002,1,Loss,2
16149,144,2,140.26000000000002,1,Loss,2
16150,2,4,414.9,4,Loyalist,5
16152,270,1,1829.0399999999997,0,Potential Loss,1
16153,51,4,402.305,2,Churn,3
16156,26,9,346.8933333333334,2,Churn,3
16157,17,3,218.89666666666668,3,Potential,4
16159,283,1,348.20000000000005,0,Potential Loss,1
16160,87,2,512.72,0,Potential Loss,1
16161,16,16,312.45375000000007,4,Loyalist,5
16162,341,1,37.4,1,Loss,2
16163,234,1,415.00000000000006,0,Potential Loss,1
16164,19,3,274.16,3,Potential,4
16168,4,26,135.06923076923076,4,Loyalist,5
16169,41,4,455.74250000000006,2,Churn,3
16170,52,6,314.175,2,Churn,3
16171,31,1,73.19999999999999,1,Loss,2
16172,7,5,228.042,4,Loyalist,5
16173,17,6,236.38666666666668,2,Churn,3
16174,34,3,336.5166666666667,2,Churn,3
16175,171,4,259.39750000000004,2,Churn,3
16177,52,1,331.94999999999993,0,Potential Loss,1
16178,140,1,197.9,1,Loss,2
16179,62,1,215.83,1,Loss,2
16180,102,8,1281.7725,2,Churn,3
16181,75,1,305.5400000000001,0,Potential Loss,1
16182,74,4,1654.4125,0,Potential Loss,1
16183,276,1,338.71000000000004,0,Potential Loss,1
16184,6,6,193.13166666666666,4,Loyalist,5
16185,18,2,264.705,3,Potential,4
16186,6,11,336.29636363636365,4,Loyalist,5
16187,53,15,460.7626666666667,2,Churn,3
16188,37,4,245.46500000000003,2,Churn,3
16189,17,2,107.74,3,Potential,4
16190,42,1,215.07999999999998,3,Potential,4
16191,13,11,413.9018181818182,4,Loyalist,5
16193,238,1,314.45000000000005,0,Potential Loss,1
16198,77,1,400.68000000000006,0,Potential Loss,1
16200,166,2,540.3099999999998,0,Potential Loss,1
16201,23,4,465.8675,2,Churn,3
16203,1,3,140.73333333333335,3,Potential,4
16204,25,1,405.71,3,Potential,4
16205,91,4,188.695,2,Churn,3
16206,56,4,134.265,2,Churn,3
16207,27,1,394.38,3,Potential,4
16208,46,2,332.12999999999994,3,Potential,4
16209,2,5,452.524,4,Loyalist,5
16210,11,13,1082.7430769230768,4,Loyalist,5
16211,2,1,547.0200000000001,3,Potential,4
16212,21,2,345.16999999999996,3,Potential,4
16213,80,1,159.0,1,Loss,2
16214,172,3,354.25,0,Potential Loss,1
16215,82,1,242.35000000000002,0,Potential Loss,1
16216,269,1,914.9300000000001,0,Potential Loss,1
16217,237,2,152.12500000000003,1,Loss,2
16218,61,6,435.56333333333333,2,Churn,3
16221,99,2,349.0599999999999,0,Potential Loss,1
16222,320,1,846.7200000000004,0,Potential Loss,1
16224,59,4,323.825,2,Churn,3
16225,46,5,219.26399999999998,2,Churn,3
16226,205,3,85.04,1,Loss,2
16227,227,1,314.22,0,Potential Loss,1
16229,36,2,505.3,0,Potential Loss,1
16230,280,2,271.015,0,Potential Loss,1
16232,45,4,247.72000000000003,2,Churn,3
16233,73,2,194.64000000000001,1,Loss,2
16235,40,4,214.32750000000001,2,Churn,3
16236,80,1,432.19999999999993,0,Potential Loss,1
16239,58,2,207.1,3,Potential,4
16240,26,2,1859.4,0,Potential Loss,1
16241,1,12,194.18499999999997,4,Loyalist,5
16242,20,7,514.7442857142856,2,Churn,3
16243,56,2,204.54999999999995,3,Potential,4
16244,6,1,466.11999999999995,3,Potential,4
16245,25,3,471.21999999999997,2,Churn,3
16247,172,1,114.56,1,Loss,2
16248,92,1,152.94000000000005,1,Loss,2
16249,54,5,360.014,2,Churn,3
16250,263,1,163.3,1,Loss,2
16253,245,2,1841.9300000000003,0,Potential Loss,1
16255,18,7,320.8085714285714,2,Churn,3
16256,268,1,752.4300000000001,0,Potential Loss,1
16257,178,1,21.95,1,Loss,2
16258,47,5,1040.702,2,Churn,3
16260,52,1,1035.45,0,Potential Loss,1
16261,19,4,186.70749999999998,3,Potential,4
16265,11,7,643.7414285714285,4,Loyalist,5
16266,75,7,123.12714285714286,2,Churn,3
16268,73,2,308.825,0,Potential Loss,1
16271,17,3,427.00666666666683,2,Churn,3
16272,118,1,411.70000000000016,0,Potential Loss,1
16275,198,1,559.8699999999999,0,Potential Loss,1
16276,178,1,810.6000000000001,0,Potential Loss,1
16278,102,1,566.38,0,Potential Loss,1
16279,23,3,503.1933333333334,2,Churn,3
16281,74,1,2062.0600000000004,0,Potential Loss,1
16282,254,1,168.3,1,Loss,2
16283,33,5,313.822,2,Churn,3
16284,52,2,411.985,0,Potential Loss,1
16287,171,1,142.5,1,Loss,2
16292,64,1,302.25,0,Potential Loss,1
16293,23,9,207.80444444444447,2,Churn,3
16295,1,4,332.1375,4,Loyalist,5
16297,270,1,301.9,0,Potential Loss,1
16298,24,3,199.4,3,Potential,4
16302,217,1,233.22,1,Loss,2
16303,27,3,1786.876666666667,0,Potential Loss,1
16305,140,1,361.22,0,Potential Loss,1
16306,39,5,112.83400000000002,2,Churn,3
16308,109,4,640.0,2,Churn,3
16309,108,2,353.2850000000001,0,Potential Loss,1
16311,19,2,308.13,3,Potential,4
16313,51,2,137.075,1,Loss,2
16315,332,1,226.37000000000003,1,Loss,2
16316,99,7,375.81285714285707,2,Churn,3
16317,3,3,447.2166666666667,4,Loyalist,5
16318,244,1,328.15,0,Potential Loss,1
16319,189,1,404.40000000000003,0,Potential Loss,1
16322,121,2,163.375,1,Loss,2
16323,198,1,207.50000000000003,1,Loss,2
16324,179,3,142.89333333333335,1,Loss,2
16325,48,3,198.08000000000004,2,Churn,3
16326,17,14,222.2114285714286,4,Loyalist,5
16327,16,5,661.724,2,Churn,3
16330,19,3,83.96999999999998,3,Potential,4
16332,30,7,227.60000000000005,2,Churn,3
16333,125,22,1210.3090909090906,2,Churn,3
16337,275,1,151.05,1,Loss,2
16338,218,1,214.8,1,Loss,2
16339,286,1,109.95000000000002,1,Loss,2
16340,109,1,549.0699999999999,0,Potential Loss,1
16341,26,4,492.9675,2,Churn,3
16342,77,4,80.6025,1,Loss,2
16343,18,2,185.23999999999998,3,Potential,4
16344,248,1,101.10000000000001,1,Loss,2
16345,46,1,575.4100000000002,0,Potential Loss,1
16347,13,2,443.82499999999993,3,Potential,4
16348,80,7,209.58714285714288,2,Churn,3
16349,292,1,53.5,1,Loss,2
16350,23,4,279.1175,2,Churn,3
16351,40,1,153.9,3,Potential,4
16352,19,2,247.22000000000008,3,Potential,4
16353,10,19,324.51105263157905,4,Loyalist,5
16354,75,2,197.90000000000003,1,Loss,2
16356,161,3,70.59000000000002,1,Loss,2
16357,67,3,219.62666666666667,2,Churn,3
16358,81,4,506.8750000000001,2,Churn,3
16359,10,9,194.54666666666668,4,Loyalist,5
16360,2,6,585.4216666666666,4,Loyalist,5
16361,11,4,224.165,3,Potential,4
